Time;DeviceId;PosX;PosY;Direction;Speed;SourceAp;DistanceToSourceAp;MigrationTime;ShouldMigrate;NextServerCloudlet;NextAp;Reason;LocalCloudlet;DistanceToLocalCloudlet;ClosestCloudlet;DistanceToClosestCloudlet;IsMigPoint;IsMigZone
4000.0;0;7473;4967;5;0;AccessPoint76;646.623538080698;101524.5165877775;false;None;None;Migration rejected by API;ServerCloudlet76;646.623538080698;ServerCloudlet64;883.7250703697389;false;true
5000.0;0;7471;4967;5;2;AccessPoint76;648.2669203345177;101524.51823115976;false;None;None;Migration rejected by API;ServerCloudlet76;648.2669203345177;ServerCloudlet64;881.9081584836371;false;true
6000.0;0;7468;4968;5;4;AccessPoint76;650.1692087449236;101524.52013344817;false;None;None;Migration rejected by API;ServerCloudlet76;650.1692087449236;ServerCloudlet64;878.7650425455032;false;true
7000.0;0;7463;4968;5;6;AccessPoint76;654.2973330222278;101524.52426157244;false;None;None;Migration rejected by API;ServerCloudlet76;654.2973330222278;ServerCloudlet64;874.2270872033192;false;true
8000.0;0;7456;4968;5;8;AccessPoint76;660.0969625744387;101524.530061202;false;None;None;Migration rejected by API;ServerCloudlet76;660.0969625744387;ServerCloudlet64;867.8824805237169;false;true
9000.0;0;7447;4968;5;9;AccessPoint76;667.5874474553876;101524.53755168688;false;None;None;Migration rejected by API;ServerCloudlet76;667.5874474553876;ServerCloudlet64;859.7400770000198;false;true
10000.0;0;7436;4967;5;11;AccessPoint76;677.3366961858777;101524.5473009356;false;None;None;Migration rejected by API;ServerCloudlet76;677.3366961858777;ServerCloudlet64;850.2452587342078;false;true
11000.0;0;7424;4964;5;13;AccessPoint76;689.0457169157936;101524.55900995634;false;None;None;Migration rejected by API;ServerCloudlet76;689.0457169157936;ServerCloudlet64;840.7734534343957;false;true
12000.0;0;7415;4954;4;14;AccessPoint76;702.0292016718392;101524.57199344109;false;None;None;Migration rejected by API;ServerCloudlet76;702.0292016718392;ServerCloudlet64;837.2269704208053;false;true
13000.0;0;7405;4943;4;14;AccessPoint76;716.4146843832837;101524.5863789238;false;None;None;Migration rejected by API;ServerCloudlet76;716.4146843832837;ServerCloudlet64;833.4710552862649;false;true
14000.0;0;7396;4932;4;14;AccessPoint76;729.9863012413315;101524.59995054067;false;None;None;Migration rejected by API;ServerCloudlet76;729.9863012413315;ServerCloudlet64;830.8381310459938;false;true
15000.0;0;7391;4919;3;14;AccessPoint76;741.3892365013131;101524.61135347592;false;None;None;Migration rejected by API;ServerCloudlet76;741.3892365013131;ServerCloudlet64;832.9045563568493;false;true
16000.0;0;7385;4906;3;14;AccessPoint76;753.6982154682337;101524.62366245489;false;None;None;Migration rejected by API;ServerCloudlet76;753.6982154682337;ServerCloudlet64;834.3410573620358;false;true
