Time;DeviceId;PosX;PosY;Direction;Speed;SourceAp;DistanceToSourceAp;MigrationTime;ShouldMigrate;NextServerCloudlet;NextAp;Reason;LocalCloudlet;DistanceToLocalCloudlet;ClosestCloudlet;DistanceToClosestCloudlet;IsMigPoint;IsMigZone
42000.0;6;7031;4562;2;0;AccessPoint63;666.2739676739592;0.0;false;None;None;Device is stationary;ServerCloudlet63;666.2739676739592;ServerCloudlet64;854.0474225709015;true;false
43000.0;6;7031;4561;2;2;AccessPoint63;665.4336931655926;101419.57730201469;false;None;None;Outside migration zone or point;ServerCloudlet63;665.4336931655926;ServerCloudlet64;854.9537999213759;false;false
44000.0;6;7032;4558;2;4;AccessPoint63;663.4606243026032;101419.57532894582;false;None;None;Outside migration zone or point;ServerCloudlet63;663.4606243026032;ServerCloudlet64;858.0955657734166;true;false
45000.0;6;7033;4552;3;6;AccessPoint63;658.990895233007;101419.57085921675;false;None;None;Outside migration zone or point;ServerCloudlet63;658.990895233007;ServerCloudlet64;863.958911060011;true;false
46000.0;6;7034;4547;3;4;AccessPoint63;655.3785165841188;101419.56724683811;false;None;None;Outside migration zone or point;ServerCloudlet63;655.3785165841188;ServerCloudlet64;868.9171421948125;true;false
47000.0;6;7034;4543;3;2;AccessPoint63;652.0559791919709;101419.56392430072;false;None;None;Outside migration zone or point;ServerCloudlet63;652.0559791919709;ServerCloudlet64;872.5508581165914;false;false
48000.0;6;7034;4541;3;1;AccessPoint63;650.3975707211705;101419.56226589224;false;None;None;Outside migration zone or point;ServerCloudlet63;650.3975707211705;ServerCloudlet64;874.3689152754688;false;false
49000.0;6;7033;4541;3;0;AccessPoint63;649.8384414606448;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.8384414606448;ServerCloudlet64;873.9530879858484;false;false
50000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
51000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
52000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
53000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
54000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
55000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
56000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
57000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
58000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
59000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
60000.0;6;7033;4540;3;0;AccessPoint63;649.0092449264494;101419.56226589224;false;None;None;Device is stationary;ServerCloudlet63;649.0092449264494;ServerCloudlet64;874.8628463936504;false;false
