Time;DeviceId;PosX;PosY;Direction;Speed;SourceAp;DistanceToSourceAp;MigrationTime;ShouldMigrate;NextServerCloudlet;NextAp;Reason;LocalCloudlet;DistanceToLocalCloudlet;ClosestCloudlet;DistanceToClosestCloudlet;IsMigPoint;IsMigZone
23000.0;1;5781;5705;1;0;AccessPoint52;578.0882285603124;0.0;false;None;None;Device is stationary;ServerCloudlet52;578.0882285603124;ServerCloudlet64;962.5393498449816;false;false
24000.0;1;5782;5705;1;2;AccessPoint52;578.8583591864248;95545.53862916038;false;None;None;Outside migration zone or point;ServerCloudlet52;578.8583591864248;ServerCloudlet64;961.6158276567623;false;true
25000.0;1;5786;5705;1;4;AccessPoint52;581.9458737717796;95545.54171667495;false;None;None;Outside migration zone or point;ServerCloudlet52;581.9458737717796;ServerCloudlet64;957.9232745893587;false;true
26000.0;1;5791;5705;1;6;AccessPoint52;585.8207917102294;95545.54559159289;true;ServerCloudlet64;AccessPoint64;Migration approved;ServerCloudlet52;585.8207917102294;ServerCloudlet64;953.3110720011596;true;true
475000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
476000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
477000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
478000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
479000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
480000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
481000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
482000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
483000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
484000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
485000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
486000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
487000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
488000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
489000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
490000.0;1;7362;5485;4;0;AccessPoint64;707.8594493259237;95545.54559159289;false;ServerCloudlet86;AccessPoint86;Device is stationary;ServerCloudlet64;707.8594493259237;ServerCloudlet76;659.0637298471219;true;true
